customer_id	loan_id	region_killeen
C415560	L00036453	Killeen, TX Metro
C398065	L00036858	Other Texas Region
C910592	L00036921	Killeen, TX Metro
C538330	L00037106	Killeen, TX Metro
C953100	L00037657	Other Texas Region
C331181	L00037718	Other Texas Region
C469798	L00037824	Killeen, TX Metro
C107661	L00037908	Other Texas Region
C485468	L00037952	Killeen, TX Metro
C198941	L00038173	Other Texas Region
C764010	L00038357	Other Texas Region
C736421	L00038559	Other Texas Region
C253972	L00038728	Other Texas Region
C577628	L00038741	Other Texas Region
C240559	L00038786	Other Texas Region
C946356	L00039166	Killeen, TX Metro
C618225	L00039260	Killeen, TX Metro
C653780	L00039318	Killeen, TX Metro
C542120	L00039475	Other Texas Region
C291195	L00039747	Other Texas Region
C990807	L00040085	Killeen, TX Metro
C465364	L00040147	Killeen, TX Metro
C949993	L00040199	Other Texas Region
C579243	L00040511	Killeen, TX Metro
C807966	L00040771	Killeen, TX Metro
C651516	L00040875	Other Texas Region
C172146	L00040945	Other Texas Region
C284492	L00041726	Other Texas Region
C883096	L00041756	Killeen, TX Metro
C354802	L00041899	Other Texas Region
C884946	L00042165	Killeen, TX Metro
C143251	L00042512	Other Texas Region
C725110	L00043612	Killeen, TX Metro
C127224	L00043812	Killeen, TX Metro
C764645	L00043954	Other Texas Region
C909842	L00044180	Other Texas Region
C597457	L00044466	Other Texas Region
C288317	L00044673	Other Texas Region
C287542	L00045248	Other Texas Region
C653867	L00045287	Killeen, TX Metro
C856168	L00046073	Other Texas Region
C751189	L00046083	Killeen, TX Metro
C319885	L00046103	Other Texas Region
C981697	L00046264	Killeen, TX Metro
C794584	L00046314	Other Texas Region
C874088	L00046673	Other Texas Region
C166920	L00046719	Other Texas Region
C415102	L00046969	Killeen, TX Metro
C793252	L00047296	Killeen, TX Metro
C663611	L00047397	Other Texas Region
C366726	L00047459	Killeen, TX Metro
C934640	L00047516	Killeen, TX Metro
C456793	L00047837	Other Texas Region
C239085	L00047967	Killeen, TX Metro
C692937	L00048068	Other Texas Region
C329023	L00048201	Other Texas Region
C241473	L00048277	Other Texas Region
C290659	L00048667	Other Texas Region
C236830	L00048775	Killeen, TX Metro
C307791	L00048781	Other Texas Region
C280199	L00048805	Other Texas Region
C530035	L00048995	Other Texas Region
C785572	L00049045	Killeen, TX Metro
C608152	L00049098	Other Texas Region
C812481	L00049251	Other Texas Region
C295883	L00049281	Killeen, TX Metro
C403018	L00049663	Other Texas Region
C661419	L00000961	Other Texas Region
C954211	L00001326	Other Texas Region
C221999	L00002603	Killeen, TX Metro
C333782	L00002828	Other Texas Region
C417650	L00003308	Killeen, TX Metro
C522381	L00003846	Other Texas Region
C399188	L00004985	Other Texas Region
C192036	L00005176	Other Texas Region
C539503	L00005881	Other Texas Region
C424934	L00006147	Killeen, TX Metro
C432597	L00006339	Other Texas Region
C835415	L00006359	Other Texas Region
C156635	L00006748	Killeen, TX Metro
C128202	L00006840	Killeen, TX Metro
C683029	L00007015	Other Texas Region
C966220	L00007152	Killeen, TX Metro
C836778	L00007244	Other Texas Region
C837902	L00007833	Killeen, TX Metro
C708269	L00008076	Killeen, TX Metro
C213153	L00009536	Other Texas Region
C736548	L00010111	Other Texas Region
C547617	L00010207	Other Texas Region
C225604	L00010528	Other Texas Region
C297008	L00011347	Killeen, TX Metro
C933358	L00011640	Other Texas Region
C299824	L00012552	Other Texas Region
C411896	L00012781	Other Texas Region
C936624	L00013104	Other Texas Region
C232955	L00013668	Killeen, TX Metro
C546742	L00013748	Other Texas Region
C276774	L00014728	Other Texas Region
C924255	L00015198	Other Texas Region
C445922	L00015807	Other Texas Region
C682020	L00016216	Killeen, TX Metro
C144397	L00016493	Other Texas Region
C915037	L00017337	Other Texas Region
C824689	L00017891	Other Texas Region
C187893	L00018293	Other Texas Region
C466731	L00019086	Other Texas Region
C493236	L00019101	Killeen, TX Metro
C311325	L00019102	Killeen, TX Metro
C619757	L00019349	Killeen, TX Metro
C615985	L00020707	Killeen, TX Metro
C291026	L00021274	Killeen, TX Metro
C331876	L00021288	Killeen, TX Metro
C832068	L00021487	Other Texas Region
C318023	L00021661	Other Texas Region
C203623	L00022784	Other Texas Region
C810827	L00023339	Other Texas Region
C548520	L00023727	Other Texas Region
C875128	L00024005	Other Texas Region
C330882	L00024273	Other Texas Region
C227240	L00025966	Other Texas Region
C982969	L00026216	Killeen, TX Metro
C450435	L00026250	Killeen, TX Metro
C477546	L00026843	Other Texas Region
C892067	L00027248	Other Texas Region
C614681	L00027962	Killeen, TX Metro
C326283	L00028372	Other Texas Region
C796771	L00028677	Other Texas Region
C380917	L00029109	Killeen, TX Metro
C103590	L00029593	Killeen, TX Metro
C177700	L00029966	Other Texas Region
C243398	L00030305	Other Texas Region
C315342	L00030560	Other Texas Region
C470544	L00030809	Killeen, TX Metro
C346328	L00031334	Other Texas Region
C438144	L00031344	Other Texas Region
C982428	L00031561	Killeen, TX Metro
C346935	L00031667	Other Texas Region
C948755	L00031705	Other Texas Region
C499716	L00031952	Killeen, TX Metro
C540925	L00033092	Other Texas Region
C316622	L00034515	Other Texas Region
C483205	L00034987	Killeen, TX Metro
C555279	L00035573	Other Texas Region
C199017	L00035760	Other Texas Region
C579130	L00036437	Other Texas Region
C989182	L00036648	Killeen, TX Metro
C138877	L00036691	Killeen, TX Metro
C560108	L00036828	Other Texas Region
C113796	L00036994	Killeen, TX Metro
C337798	L00037728	Killeen, TX Metro
C266232	L00038030	Killeen, TX Metro
C591340	L00038340	Other Texas Region
C240435	L00038598	Other Texas Region
C930355	L00038690	Other Texas Region
C555884	L00038764	Other Texas Region
C569671	L00038874	Other Texas Region
C186951	L00039182	Killeen, TX Metro
C650072	L00039676	Other Texas Region
C799229	L00039698	Killeen, TX Metro
C175048	L00039706	Killeen, TX Metro
C104825	L00039805	Killeen, TX Metro
C984754	L00040874	Killeen, TX Metro
C400809	L00041059	Killeen, TX Metro
C822224	L00041585	Other Texas Region
C376363	L00042260	Other Texas Region
C531874	L00042693	Other Texas Region
C350565	L00042719	Other Texas Region
C331946	L00042764	Killeen, TX Metro
C415637	L00043300	Killeen, TX Metro
C222146	L00043620	Killeen, TX Metro
C882469	L00044112	Killeen, TX Metro
C811971	L00044701	Killeen, TX Metro
C700727	L00044889	Other Texas Region
C502507	L00045246	Other Texas Region
C351006	L00045513	Other Texas Region
C534500	L00046430	Other Texas Region
C630775	L00046442	Other Texas Region
C572768	L00046616	Other Texas Region
C498458	L00047104	Killeen, TX Metro
C949971	L00047417	Other Texas Region
C829623	L00047764	Other Texas Region
C851495	L00047984	Killeen, TX Metro
C738648	L00048231	Killeen, TX Metro
C727939	L00048689	Killeen, TX Metro
C883820	L00049063	Other Texas Region
C847419	L00002556	Other Texas Region
C790885	L00003366	Killeen, TX Metro
C901469	L00003766	Other Texas Region
C164925	L00005546	Other Texas Region
C733676	L00006173	Other Texas Region
C604917	L00007211	Other Texas Region
C329167	L00008572	Killeen, TX Metro
C367614	L00009326	Killeen, TX Metro
C693411	L00009400	Other Texas Region
C796805	L00009675	Killeen, TX Metro
C334433	L00010277	Killeen, TX Metro
C218558	L00010519	Killeen, TX Metro
C275324	L00010782	Killeen, TX Metro
C957759	L00011121	Killeen, TX Metro
C505504	L00013462	Killeen, TX Metro
C446418	L00013993	Other Texas Region
C218171	L00014181	Killeen, TX Metro
C546799	L00014737	Other Texas Region
C803981	L00015886	Killeen, TX Metro
C102019	L00015937	Other Texas Region
C417006	L00017567	Killeen, TX Metro
C697640	L00018434	Other Texas Region
C562403	L00019662	Other Texas Region
C479575	L00022606	Killeen, TX Metro
C780772	L00023121	Killeen, TX Metro
C861319	L00024480	Other Texas Region
C458734	L00024522	Other Texas Region
C544942	L00024749	Killeen, TX Metro
C554699	L00026228	Other Texas Region
C558450	L00026854	Other Texas Region
C194200	L00027339	Other Texas Region
C994208	L00027513	Other Texas Region
C603148	L00027656	Other Texas Region
C511864	L00027884	Killeen, TX Metro
C218849	L00028155	Other Texas Region
C139530	L00028842	Other Texas Region
C448112	L00030688	Killeen, TX Metro
C243206	L00030849	Other Texas Region
C981834	L00031539	Killeen, TX Metro
C980858	L00032524	Other Texas Region
C776638	L00033675	Killeen, TX Metro
C129570	L00036796	Killeen, TX Metro
C793605	L00037421	Other Texas Region
C258116	L00038129	Other Texas Region
C316739	L00038830	Other Texas Region
C345365	L00039336	Other Texas Region
C647913	L00040200	Other Texas Region
C968964	L00040568	Other Texas Region
C382790	L00042272	Other Texas Region
C914909	L00043037	Killeen, TX Metro
C967686	L00044325	Other Texas Region
C476816	L00046624	Other Texas Region
C976821	L00047134	Other Texas Region
C190461	L00049543	Other Texas Region
C629220	L00049648	Other Texas Region
C995934	L00049666	Other Texas Region
C758906	L00049708	Other Texas Region
C161087	L00000231	Other Texas Region
C691460	L00000245	Other Texas Region
C786976	L00000326	Other Texas Region
C284423	L00000350	Other Texas Region
C881474	L00000363	Other Texas Region
C905497	L00000761	Other Texas Region
C824226	L00000848	Killeen, TX Metro
C520571	L00000869	Killeen, TX Metro
C790907	L00000880	Other Texas Region
C722117	L00001235	Other Texas Region
C962061	L00001503	Other Texas Region
C885332	L00001843	Other Texas Region
C972638	L00001973	Killeen, TX Metro
C358722	L00002012	Other Texas Region
C396141	L00002424	Other Texas Region
C418647	L00002439	Other Texas Region
C600531	L00002942	Other Texas Region
C293021	L00002964	Killeen, TX Metro
C279830	L00003150	Other Texas Region
C986514	L00003255	Killeen, TX Metro
C623156	L00003382	Other Texas Region
C875723	L00003427	Killeen, TX Metro
C887715	L00003636	Other Texas Region
C468252	L00003830	Killeen, TX Metro
C674100	L00003849	Killeen, TX Metro
C976338	L00003884	Killeen, TX Metro
C742613	L00004331	Killeen, TX Metro
C917563	L00004693	Other Texas Region
C213688	L00004721	Killeen, TX Metro
C353317	L00004764	Other Texas Region
C291387	L00004955	Other Texas Region
C878493	L00004984	Other Texas Region
C317583	L00005027	Killeen, TX Metro
C463898	L00005028	Killeen, TX Metro
C852922	L00005177	Other Texas Region
C202476	L00005829	Killeen, TX Metro
C427350	L00005875	Killeen, TX Metro
C565590	L00005902	Other Texas Region
C638314	L00005916	Other Texas Region
C322123	L00005926	Killeen, TX Metro
C365471	L00006006	Other Texas Region
C793590	L00006101	Other Texas Region
C596005	L00006331	Killeen, TX Metro
C204188	L00006465	Other Texas Region
C328584	L00006755	Other Texas Region
C856079	L00006772	Other Texas Region
C662634	L00006790	Other Texas Region
C605740	L00007208	Other Texas Region
C236109	L00007387	Killeen, TX Metro
C916141	L00007631	Killeen, TX Metro
C954901	L00007899	Other Texas Region
C570949	L00008213	Killeen, TX Metro
C961501	L00008440	Other Texas Region
C402039	L00008441	Other Texas Region
C449317	L00008598	Other Texas Region
C533603	L00009037	Other Texas Region
C326024	L00009171	Other Texas Region
C836854	L00009192	Other Texas Region
C617200	L00009219	Killeen, TX Metro
C356427	L00009285	Other Texas Region
C861062	L00009387	Other Texas Region
C568731	L00009502	Other Texas Region
C379349	L00009531	Killeen, TX Metro
C334085	L00009708	Other Texas Region
C360529	L00009872	Other Texas Region
C880498	L00009906	Other Texas Region
C784547	L00010378	Killeen, TX Metro
C876041	L00010730	Other Texas Region
C704019	L00010742	Other Texas Region
C409963	L00010776	Other Texas Region
C137493	L00010888	Other Texas Region
C242832	L00011485	Other Texas Region
C461756	L00011498	Killeen, TX Metro
C201505	L00011516	Other Texas Region
C711526	L00012390	Other Texas Region
C852158	L00012436	Killeen, TX Metro
C137361	L00012504	Other Texas Region
C375119	L00012699	Other Texas Region
C890914	L00012794	Killeen, TX Metro
C419957	L00012870	Other Texas Region
C759379	L00012885	Killeen, TX Metro
C848979	L00013018	Killeen, TX Metro
C280680	L00013025	Other Texas Region
C992791	L00013137	Other Texas Region
C235174	L00013155	Other Texas Region
C587258	L00013391	Other Texas Region
C300798	L00013667	Other Texas Region
C319882	L00013927	Other Texas Region
C671054	L00014057	Other Texas Region
C924765	L00014159	Other Texas Region
C897700	L00014269	Killeen, TX Metro
C937876	L00014551	Killeen, TX Metro
C228259	L00014731	Other Texas Region
C737816	L00015030	Other Texas Region
C622797	L00015084	Other Texas Region
C411857	L00015138	Killeen, TX Metro
C642301	L00015243	Other Texas Region
C947127	L00015403	Other Texas Region
C927367	L00015722	Killeen, TX Metro
C199704	L00015800	Killeen, TX Metro
C680520	L00016510	Killeen, TX Metro
C565713	L00016513	Other Texas Region
C392527	L00016589	Other Texas Region
C404960	L00016922	Other Texas Region
C139015	L00016978	Killeen, TX Metro
C543333	L00017172	Other Texas Region
C893294	L00017295	Other Texas Region
C585179	L00017325	Other Texas Region
C699223	L00017410	Other Texas Region
C277398	L00017696	Other Texas Region
C338078	L00017718	Killeen, TX Metro
C704879	L00018060	Other Texas Region
C732592	L00018262	Other Texas Region
C477625	L00018476	Other Texas Region
C941610	L00018566	Killeen, TX Metro
C127215	L00018624	Killeen, TX Metro
C878093	L00018819	Other Texas Region
C866441	L00018894	Killeen, TX Metro
C925855	L00018960	Other Texas Region
C760261	L00019521	Other Texas Region
C785305	L00019755	Killeen, TX Metro
C243492	L00019822	Other Texas Region
C499782	L00019935	Other Texas Region
C229817	L00020066	Killeen, TX Metro
C965746	L00020213	Other Texas Region
C558715	L00020359	Other Texas Region
C880504	L00020364	Other Texas Region
C965041	L00020452	Killeen, TX Metro
C331362	L00020601	Killeen, TX Metro
C796713	L00020840	Killeen, TX Metro
C427111	L00021431	Other Texas Region
C413260	L00021712	Other Texas Region
C158650	L00021986	Other Texas Region
C572671	L00022253	Killeen, TX Metro
C711692	L00022823	Other Texas Region
C703386	L00022898	Other Texas Region
C553968	L00022940	Other Texas Region
C512073	L00022997	Killeen, TX Metro
C126597	L00023205	Killeen, TX Metro
C226691	L00023234	Other Texas Region
C152142	L00023406	Other Texas Region
C264702	L00023411	Other Texas Region
C473242	L00023783	Other Texas Region
C318474	L00023818	Other Texas Region
C870112	L00023875	Killeen, TX Metro
C322368	L00024085	Other Texas Region
C145955	L00024297	Other Texas Region
C443243	L00024371	Other Texas Region
C470866	L00024492	Other Texas Region
C778627	L00024617	Other Texas Region
C578751	L00024692	Killeen, TX Metro
C617912	L00024899	Other Texas Region
C153096	L00025311	Killeen, TX Metro
C100068	L00025414	Killeen, TX Metro
C161321	L00025424	Other Texas Region
C554500	L00025516	Killeen, TX Metro
C665260	L00025726	Killeen, TX Metro
C656645	L00025758	Killeen, TX Metro
C103159	L00026071	Other Texas Region
C131854	L00026097	Other Texas Region
C603040	L00026273	Other Texas Region
C396695	L00026366	Killeen, TX Metro
C888634	L00026455	Killeen, TX Metro
C412518	L00026911	Other Texas Region
C337079	L00026956	Other Texas Region
C421417	L00027024	Other Texas Region
C868693	L00027396	Other Texas Region
C123652	L00027492	Killeen, TX Metro
C912082	L00027768	Killeen, TX Metro
C561811	L00027777	Other Texas Region
C469915	L00027893	Other Texas Region
C581268	L00028787	Killeen, TX Metro
C750222	L00028832	Other Texas Region
C467209	L00028836	Other Texas Region
C466709	L00028878	Other Texas Region
C777519	L00028914	Other Texas Region
C933401	L00029115	Killeen, TX Metro
C938714	L00029333	Other Texas Region
C711345	L00029954	Other Texas Region
C745912	L00030156	Other Texas Region
C183583	L00030353	Other Texas Region
C308130	L00030399	Killeen, TX Metro
C131818	L00030481	Killeen, TX Metro
C367618	L00030810	Killeen, TX Metro
C545815	L00030836	Other Texas Region
C367201	L00030980	Other Texas Region
C211045	L00030990	Other Texas Region
C905997	L00031416	Other Texas Region
C571530	L00031844	Killeen, TX Metro
C902365	L00032063	Killeen, TX Metro
C706143	L00032105	Killeen, TX Metro
C221752	L00032155	Other Texas Region
C110687	L00032626	Other Texas Region
C800892	L00032652	Killeen, TX Metro
C289219	L00032853	Other Texas Region
C547220	L00032863	Other Texas Region
C777298	L00033299	Other Texas Region
C273021	L00033527	Other Texas Region
C834707	L00033562	Killeen, TX Metro
C270655	L00033680	Killeen, TX Metro
C343533	L00033986	Other Texas Region
C901851	L00034023	Other Texas Region
C214177	L00034229	Killeen, TX Metro
C809517	L00034382	Killeen, TX Metro
C928245	L00034866	Killeen, TX Metro
C645607	L00035107	Other Texas Region
C763151	L00035140	Killeen, TX Metro
C565241	L00035153	Killeen, TX Metro
C646159	L00035190	Killeen, TX Metro
C927766	L00035616	Other Texas Region
C264895	L00035925	Other Texas Region
C921660	L00036038	Killeen, TX Metro
C701187	L00036070	Killeen, TX Metro
C456858	L00036255	Other Texas Region
C866199	L00036340	Killeen, TX Metro
C359005	L00036369	Other Texas Region
C563095	L00036395	Other Texas Region
C339463	L00036448	Other Texas Region
C805983	L00036596	Killeen, TX Metro
C661344	L00036778	Other Texas Region
C467533	L00036803	Other Texas Region
C648689	L00037059	Killeen, TX Metro
C367560	L00037313	Killeen, TX Metro
C136091	L00037498	Other Texas Region
C216506	L00037537	Other Texas Region
C475503	L00037816	Killeen, TX Metro
C554516	L00038279	Other Texas Region
C164333	L00038484	Killeen, TX Metro
C933420	L00038521	Killeen, TX Metro
C759429	L00038589	Other Texas Region
C828831	L00038694	Other Texas Region
C109990	L00038889	Other Texas Region
C894724	L00039041	Other Texas Region
C801137	L00039448	Killeen, TX Metro
C356250	L00039585	Killeen, TX Metro
C494710	L00039773	Other Texas Region
C905908	L00040077	Killeen, TX Metro
C600602	L00040504	Killeen, TX Metro
C796323	L00040549	Other Texas Region
C156898	L00040569	Killeen, TX Metro
C966722	L00040601	Other Texas Region
C427467	L00040764	Killeen, TX Metro
C843451	L00040860	Killeen, TX Metro
C354031	L00040908	Other Texas Region
C107636	L00040912	Killeen, TX Metro
C206243	L00041821	Other Texas Region
C734917	L00041897	Other Texas Region
C391241	L00041936	Killeen, TX Metro
C672678	L00042050	Other Texas Region
C947503	L00042431	Killeen, TX Metro
C755603	L00042470	Other Texas Region
C574551	L00042476	Other Texas Region
C594222	L00042506	Killeen, TX Metro
C716458	L00042649	Other Texas Region
C262347	L00043530	Other Texas Region
C655125	L00043706	Other Texas Region
C856276	L00043989	Killeen, TX Metro
C289990	L00044442	Killeen, TX Metro
C989140	L00044464	Other Texas Region
C571394	L00044616	Other Texas Region
C968029	L00044660	Killeen, TX Metro
C734304	L00045483	Other Texas Region
C136959	L00045782	Other Texas Region
C191551	L00045816	Other Texas Region
C355965	L00046496	Other Texas Region
C370239	L00046525	Other Texas Region
C176682	L00046699	Killeen, TX Metro
C877373	L00047420	Other Texas Region
C389808	L00047457	Other Texas Region
C302728	L00047818	Killeen, TX Metro
C883540	L00048004	Killeen, TX Metro
C870936	L00048370	Other Texas Region
C918087	L00048701	Other Texas Region
C465218	L00048723	Other Texas Region
C112626	L00048766	Killeen, TX Metro
C188907	L00048891	Other Texas Region
C118839	L00049570	Other Texas Region
C878204	L00049614	Other Texas Region
C691338	L00049763	Other Texas Region
C660610	L00049924	Other Texas Region
C220151	L00000121	Killeen, TX Metro
C494070	L00000254	Other Texas Region
C765220	L00000926	Other Texas Region
C399888	L00000946	Other Texas Region
C662997	L00001645	Killeen, TX Metro
C310017	L00001776	Other Texas Region
C223618	L00001798	Killeen, TX Metro
C963561	L00001875	Other Texas Region
C620551	L00002007	Killeen, TX Metro
C312781	L00002570	Other Texas Region
C270963	L00002777	Other Texas Region
C834005	L00003275	Killeen, TX Metro
C289139	L00003711	Other Texas Region
C928294	L00004300	Killeen, TX Metro
C954336	L00004424	Killeen, TX Metro
C363031	L00005186	Other Texas Region
C334231	L00005212	Other Texas Region
C353091	L00005314	Other Texas Region
C586675	L00005837	Other Texas Region
C125517	L00005992	Other Texas Region
C723607	L00006587	Killeen, TX Metro
C880962	L00006588	Other Texas Region
C100390	L00007341	Killeen, TX Metro
C962041	L00007409	Other Texas Region
C459014	L00007704	Killeen, TX Metro
C678921	L00008870	Other Texas Region
C871271	L00008940	Killeen, TX Metro
C250953	L00009168	Killeen, TX Metro
C189846	L00009912	Other Texas Region
C860649	L00010148	Other Texas Region
C396694	L00010150	Killeen, TX Metro
C721535	L00010355	Killeen, TX Metro
C290043	L00011251	Other Texas Region
C762213	L00011710	Other Texas Region
C853696	L00012009	Killeen, TX Metro
C488388	L00012568	Killeen, TX Metro
C813411	L00012969	Killeen, TX Metro
C379916	L00013217	Killeen, TX Metro
C347652	L00013410	Killeen, TX Metro
C400282	L00014143	Killeen, TX Metro
C989532	L00014320	Killeen, TX Metro
C918706	L00014924	Other Texas Region
C805314	L00015035	Killeen, TX Metro
C211889	L00015558	Other Texas Region
C980077	L00015748	Killeen, TX Metro
C879427	L00016403	Killeen, TX Metro
C201982	L00016639	Other Texas Region
C513870	L00016653	Other Texas Region
C456043	L00016868	Other Texas Region
C227463	L00017815	Other Texas Region
C443671	L00017958	Killeen, TX Metro
C514562	L00018196	Other Texas Region
C976041	L00018901	Killeen, TX Metro
C411493	L00018937	Killeen, TX Metro
C718173	L00019059	Killeen, TX Metro
C546710	L00019360	Other Texas Region
C609622	L00019760	Other Texas Region
C484382	L00019886	Other Texas Region
C879470	L00020618	Killeen, TX Metro
C982816	L00020781	Other Texas Region
C650808	L00021277	Other Texas Region
C959022	L00021355	Killeen, TX Metro
C301958	L00021435	Other Texas Region
C109218	L00021919	Other Texas Region
C729425	L00022134	Other Texas Region
C973623	L00022546	Killeen, TX Metro
C850362	L00023311	Other Texas Region
C284522	L00023580	Other Texas Region
C652561	L00023688	Killeen, TX Metro
C915982	L00024119	Killeen, TX Metro
C972689	L00024779	Killeen, TX Metro
C794298	L00024805	Killeen, TX Metro
C378295	L00025590	Killeen, TX Metro
C142850	L00025821	Other Texas Region
C118243	L00025910	Killeen, TX Metro
C409203	L00026221	Other Texas Region
C638002	L00026715	Other Texas Region
C860616	L00027241	Other Texas Region
C432744	L00027373	Other Texas Region
C936073	L00028784	Killeen, TX Metro
C446415	L00028924	Killeen, TX Metro
C636939	L00029893	Killeen, TX Metro
C606930	L00029921	Killeen, TX Metro
C523252	L00030010	Killeen, TX Metro
C873812	L00030376	Killeen, TX Metro
C446819	L00030846	Killeen, TX Metro
C294164	L00031506	Other Texas Region
C831980	L00032856	Other Texas Region
C697816	L00033337	Killeen, TX Metro
C612960	L00033347	Other Texas Region
C438531	L00035891	Other Texas Region
C596547	L00036302	Other Texas Region
C179722	L00036411	Killeen, TX Metro
C715354	L00036775	Other Texas Region
C224291	L00037007	Killeen, TX Metro
C461133	L00037165	Killeen, TX Metro
C556696	L00037873	Other Texas Region
C152934	L00038713	Other Texas Region
C256745	L00039132	Other Texas Region
C762133	L00039255	Other Texas Region
C152763	L00039749	Killeen, TX Metro
C378828	L00039966	Killeen, TX Metro
C241820	L00040404	Other Texas Region
C276451	L00040413	Other Texas Region
C538995	L00040432	Other Texas Region
C995321	L00041072	Killeen, TX Metro
C831648	L00041268	Other Texas Region
C676909	L00041339	Killeen, TX Metro
C159418	L00041561	Killeen, TX Metro
C110623	L00041711	Killeen, TX Metro
C845401	L00043060	Killeen, TX Metro
C206252	L00043118	Killeen, TX Metro
C971480	L00043307	Other Texas Region
C408732	L00043722	Killeen, TX Metro
C898316	L00043767	Killeen, TX Metro
C149427	L00044504	Killeen, TX Metro
C279932	L00044870	Other Texas Region
C678171	L00045087	Killeen, TX Metro
C150933	L00045322	Killeen, TX Metro
C810574	L00045392	Other Texas Region
C153269	L00046317	Other Texas Region
C623319	L00046390	Other Texas Region
C396579	L00046658	Killeen, TX Metro
C615463	L00047298	Other Texas Region
C737168	L00047495	Other Texas Region
C317493	L00047761	Killeen, TX Metro
C244382	L00048352	Killeen, TX Metro
C296037	L00048492	Other Texas Region
C104412	L00049255	Other Texas Region
C267078	L00049288	Killeen, TX Metro
C239009	L00049733	Other Texas Region
C251688	L00049948	Other Texas Region
C427069	L00000023	Killeen, TX Metro
C543676	L00001554	Other Texas Region
C238155	L00001574	Killeen, TX Metro
C936501	L00002207	Other Texas Region
C734929	L00002657	Killeen, TX Metro
C551000	L00002693	Other Texas Region
C872577	L00002884	Killeen, TX Metro
C977200	L00004242	Other Texas Region
C211086	L00004831	Killeen, TX Metro
C947084	L00006503	Other Texas Region
C225849	L00007598	Other Texas Region
C345160	L00008979	Other Texas Region
C945457	L00009929	Other Texas Region
C341424	L00012557	Killeen, TX Metro
C883540	L00012606	Killeen, TX Metro
C648390	L00016109	Other Texas Region
C924026	L00016260	Killeen, TX Metro
C218115	L00016701	Other Texas Region
C876522	L00016780	Other Texas Region
C335835	L00016833	Other Texas Region
C823001	L00018663	Other Texas Region
C556395	L00019097	Other Texas Region
C514745	L00019518	Killeen, TX Metro
C369537	L00019718	Other Texas Region
C172832	L00020904	Killeen, TX Metro
C578921	L00021843	Killeen, TX Metro
C794476	L00022482	Other Texas Region
C211118	L00022975	Killeen, TX Metro
C145113	L00023768	Other Texas Region
C974634	L00023893	Killeen, TX Metro
C276752	L00026314	Other Texas Region
C480445	L00026492	Other Texas Region
C404995	L00027041	Killeen, TX Metro
C689323	L00027267	Killeen, TX Metro
C574677	L00028716	Other Texas Region
C177228	L00028797	Other Texas Region
C311282	L00029173	Killeen, TX Metro
C784764	L00029290	Other Texas Region
C709342	L00029924	Other Texas Region
C957473	L00030327	Other Texas Region
C716196	L00030624	Killeen, TX Metro
C649562	L00031246	Killeen, TX Metro
C875960	L00031574	Other Texas Region
C449942	L00032533	Killeen, TX Metro
C909697	L00032646	Other Texas Region
C943595	L00034263	Killeen, TX Metro
C528917	L00034960	Killeen, TX Metro
C496314	L00035448	Killeen, TX Metro
C592130	L00036297	Other Texas Region
C956770	L00037140	Killeen, TX Metro
C712597	L00037144	Other Texas Region
C159413	L00038095	Killeen, TX Metro
C790663	L00039200	Killeen, TX Metro
C224460	L00039594	Other Texas Region
C589760	L00040139	Other Texas Region
C674017	L00040347	Killeen, TX Metro
C824058	L00041438	Killeen, TX Metro
C285641	L00042808	Killeen, TX Metro
C953318	L00044370	Killeen, TX Metro
C383363	L00044540	Other Texas Region
C707990	L00044942	Other Texas Region
C706287	L00045220	Other Texas Region
C401672	L00045387	Killeen, TX Metro
C515235	L00045504	Killeen, TX Metro
C157573	L00045862	Other Texas Region
C420668	L00045951	Killeen, TX Metro
C406456	L00046457	Other Texas Region
C711972	L00047173	Killeen, TX Metro
C911246	L00048305	Other Texas Region
C541232	L00048404	Other Texas Region
C958023	L00049185	Killeen, TX Metro
C860258	L00049526	Other Texas Region
C522515	L00000344	Other Texas Region
C757917	L00000353	Killeen, TX Metro
C193848	L00000492	Killeen, TX Metro
C805086	L00000494	Killeen, TX Metro
C648248	L00000814	Other Texas Region
C787281	L00000867	Killeen, TX Metro
C608041	L00001005	Other Texas Region
C580721	L00001047	Killeen, TX Metro
C489678	L00001202	Killeen, TX Metro
C330785	L00001564	Other Texas Region
C793264	L00001685	Other Texas Region
C961291	L00001795	Other Texas Region
C841040	L00001831	Other Texas Region
C811998	L00001860	Other Texas Region
C614257	L00002042	Killeen, TX Metro
C294488	L00002101	Killeen, TX Metro
C300422	L00002353	Other Texas Region
C562785	L00002494	Other Texas Region
C235832	L00002560	Other Texas Region
C223257	L00003106	Other Texas Region
C420701	L00003934	Killeen, TX Metro
C585757	L00003947	Other Texas Region
C261445	L00004042	Other Texas Region
C440093	L00004334	Other Texas Region
C520963	L00004577	Killeen, TX Metro
C366010	L00004647	Other Texas Region
C253484	L00005015	Other Texas Region
C450373	L00005253	Other Texas Region
C468760	L00005457	Other Texas Region
C635352	L00005669	Killeen, TX Metro
C427069	L00005698	Killeen, TX Metro
C307352	L00005778	Other Texas Region
C429125	L00006178	Other Texas Region
C203751	L00006236	Other Texas Region
C848423	L00006307	Other Texas Region
C384944	L00006321	Killeen, TX Metro
C680086	L00006497	Other Texas Region
C548377	L00006502	Killeen, TX Metro
C807910	L00006964	Other Texas Region
C656371	L00007060	Other Texas Region
C144439	L00007547	Other Texas Region
