customer_id,loan_id,region_killeen
C152748,L00018733,Other Texas Region
C811182,L00019017,Other Texas Region
C406489,L00019503,Other Texas Region
C825299,L00019719,Other Texas Region
C968729,L00020055,"Killeen, TX Metro"
C185666,L00020516,Other Texas Region
C451314,L00020814,Other Texas Region
C118226,L00020957,"Killeen, TX Metro"
C508980,L00021148,"Killeen, TX Metro"
C710725,L00021383,Other Texas Region
C247349,L00021384,Other Texas Region
C801773,L00021503,"Killeen, TX Metro"
C665451,L00021831,"Killeen, TX Metro"
C602253,L00021867,"Killeen, TX Metro"
C445938,L00021912,Other Texas Region
C977701,L00022437,Other Texas Region
C930171,L00022478,Other Texas Region
C943354,L00022483,Other Texas Region
C145330,L00022635,"Killeen, TX Metro"
C646588,L00022792,Other Texas Region
C265154,L00022895,Other Texas Region
C441094,L00023109,Other Texas Region
C750840,L00023180,Other Texas Region
C969377,L00023434,Other Texas Region
C652169,L00023459,"Killeen, TX Metro"
C758672,L00023673,"Killeen, TX Metro"
C965476,L00023767,Other Texas Region
C828666,L00023877,Other Texas Region
C384513,L00023931,"Killeen, TX Metro"
C549158,L00024135,Other Texas Region
C463906,L00024216,Other Texas Region
C977481,L00024438,"Killeen, TX Metro"
C967307,L00024717,Other Texas Region
C614136,L00024721,Other Texas Region
C934495,L00024856,Other Texas Region
C202342,L00024891,Other Texas Region
C399329,L00025195,"Killeen, TX Metro"
C802789,L00025336,Other Texas Region
C709251,L00025477,Other Texas Region
C232508,L00025800,Other Texas Region
C285024,L00025808,Other Texas Region
C898450,L00025994,Other Texas Region
C926152,L00026293,Other Texas Region
C373482,L00026318,Other Texas Region
C878574,L00026388,Other Texas Region
C627543,L00026944,Other Texas Region
C462722,L00027051,"Killeen, TX Metro"
C160563,L00027660,Other Texas Region
C717945,L00028212,"Killeen, TX Metro"
C565924,L00028240,Other Texas Region
C415302,L00028383,"Killeen, TX Metro"
C419117,L00028476,"Killeen, TX Metro"
C477261,L00028576,Other Texas Region
C236248,L00028586,"Killeen, TX Metro"
C994803,L00029012,"Killeen, TX Metro"
C876890,L00029296,Other Texas Region
C690940,L00029351,Other Texas Region
C260111,L00029458,"Killeen, TX Metro"
C230119,L00029494,"Killeen, TX Metro"
C121485,L00029642,"Killeen, TX Metro"
C664501,L00029877,Other Texas Region
C250990,L00030137,Other Texas Region
C204992,L00030256,Other Texas Region
C284588,L00030639,"Killeen, TX Metro"
C551104,L00030952,Other Texas Region
C749756,L00031488,"Killeen, TX Metro"
C744647,L00031545,"Killeen, TX Metro"
C407205,L00031554,Other Texas Region
C701856,L00031612,Other Texas Region
C126627,L00031744,Other Texas Region
C736045,L00031851,Other Texas Region
C132007,L00031964,Other Texas Region
C657004,L00032250,"Killeen, TX Metro"
C993359,L00032378,Other Texas Region
C182151,L00032429,Other Texas Region
C451114,L00032530,Other Texas Region
C445607,L00032966,Other Texas Region
C401410,L00032999,"Killeen, TX Metro"
C737826,L00033119,"Killeen, TX Metro"
C836134,L00033209,"Killeen, TX Metro"
C405924,L00033256,Other Texas Region
C191354,L00033285,"Killeen, TX Metro"
C319547,L00033395,"Killeen, TX Metro"
C815974,L00033415,Other Texas Region
C198328,L00033473,"Killeen, TX Metro"
C634292,L00033552,Other Texas Region
C779405,L00033662,Other Texas Region
C823137,L00033671,Other Texas Region
C701601,L00033699,Other Texas Region
C760763,L00033922,"Killeen, TX Metro"
C879593,L00034755,Other Texas Region
C894939,L00035240,Other Texas Region
C936960,L00035329,Other Texas Region
C753388,L00035455,"Killeen, TX Metro"
C277042,L00035861,Other Texas Region
C677780,L00036354,Other Texas Region
C387802,L00036442,Other Texas Region
C140653,L00036569,"Killeen, TX Metro"
C865480,L00036612,"Killeen, TX Metro"
C998141,L00036613,Other Texas Region
C798718,L00036642,Other Texas Region
C255636,L00036925,Other Texas Region
C123038,L00036952,"Killeen, TX Metro"
C150985,L00036981,Other Texas Region
C733056,L00037235,Other Texas Region
C632720,L00037637,Other Texas Region
C618372,L00037640,Other Texas Region
C955140,L00037804,Other Texas Region
C330096,L00038124,"Killeen, TX Metro"
C760556,L00038831,"Killeen, TX Metro"
C982391,L00038871,Other Texas Region
C167145,L00038906,Other Texas Region
C272345,L00038978,Other Texas Region
C981441,L00039419,Other Texas Region
C319450,L00039450,Other Texas Region
C623663,L00039549,"Killeen, TX Metro"
C487737,L00040593,Other Texas Region
C812421,L00040673,Other Texas Region
C726987,L00040714,Other Texas Region
C159722,L00040820,Other Texas Region
C733129,L00041174,Other Texas Region
C541819,L00041182,Other Texas Region
C100837,L00041442,"Killeen, TX Metro"
C623973,L00041895,Other Texas Region
C657175,L00042090,"Killeen, TX Metro"
C414232,L00042103,"Killeen, TX Metro"
C475644,L00042114,Other Texas Region
C901135,L00042175,"Killeen, TX Metro"
C154560,L00042190,"Killeen, TX Metro"
C663909,L00042214,Other Texas Region
C247577,L00042428,Other Texas Region
C665680,L00042480,Other Texas Region
C761880,L00042714,Other Texas Region
C859945,L00042809,Other Texas Region
C660507,L00042839,"Killeen, TX Metro"
C924579,L00043182,Other Texas Region
C190672,L00043552,Other Texas Region
C973485,L00043578,Other Texas Region
C591841,L00043787,Other Texas Region
C521144,L00043824,Other Texas Region
C294251,L00043826,"Killeen, TX Metro"
C313453,L00043860,Other Texas Region
C419227,L00043956,Other Texas Region
C376126,L00044291,Other Texas Region
C655340,L00044529,"Killeen, TX Metro"
C146893,L00044834,Other Texas Region
C232208,L00045141,"Killeen, TX Metro"
C434976,L00045328,"Killeen, TX Metro"
C646284,L00045361,Other Texas Region
C406524,L00045369,Other Texas Region
C746493,L00045438,"Killeen, TX Metro"
C167050,L00046160,Other Texas Region
C981171,L00046165,Other Texas Region
C908902,L00046323,Other Texas Region
C657390,L00046503,"Killeen, TX Metro"
C219718,L00046596,Other Texas Region
C953180,L00046661,"Killeen, TX Metro"
C529914,L00046835,"Killeen, TX Metro"
C455212,L00046873,Other Texas Region
C983324,L00047028,Other Texas Region
C615951,L00047101,"Killeen, TX Metro"
C600518,L00047486,Other Texas Region
C530407,L00047549,"Killeen, TX Metro"
C839332,L00047774,"Killeen, TX Metro"
C917220,L00047783,Other Texas Region
C297228,L00047907,"Killeen, TX Metro"
C541671,L00047982,Other Texas Region
C530524,L00048372,Other Texas Region
C444960,L00048425,Other Texas Region
C248443,L00048553,"Killeen, TX Metro"
C985225,L00048647,"Killeen, TX Metro"
C183094,L00048714,Other Texas Region
C423710,L00048981,Other Texas Region
C781160,L00049442,"Killeen, TX Metro"
C970148,L00049697,Other Texas Region
C806852,L00049815,"Killeen, TX Metro"
C368758,L00049910,Other Texas Region
C121959,L00000222,"Killeen, TX Metro"
C742612,L00000726,Other Texas Region
C248757,L00001597,Other Texas Region
C659931,L00002535,"Killeen, TX Metro"
C383780,L00002562,Other Texas Region
C674488,L00002881,Other Texas Region
C325469,L00002928,Other Texas Region
C752184,L00003094,Other Texas Region
C978453,L00004245,Other Texas Region
C335062,L00004417,Other Texas Region
C345300,L00005174,Other Texas Region
C185178,L00005416,Other Texas Region
C824174,L00005450,Other Texas Region
C902242,L00005607,"Killeen, TX Metro"
C598357,L00005921,Other Texas Region
C958950,L00005936,"Killeen, TX Metro"
C276355,L00006866,Other Texas Region
C606995,L00006912,Other Texas Region
C132966,L00007864,Other Texas Region
C232201,L00007892,Other Texas Region
C745972,L00008263,"Killeen, TX Metro"
C196426,L00008283,"Killeen, TX Metro"
C585287,L00008897,Other Texas Region
C905855,L00009094,Other Texas Region
C131556,L00009213,"Killeen, TX Metro"
C757253,L00009584,"Killeen, TX Metro"
C167194,L00010761,Other Texas Region
C772225,L00012306,"Killeen, TX Metro"
C104695,L00012808,Other Texas Region
C385356,L00013648,Other Texas Region
C782433,L00013666,Other Texas Region
C847520,L00013842,Other Texas Region
C962132,L00014816,Other Texas Region
C310084,L00014996,Other Texas Region
C803060,L00015252,Other Texas Region
C118361,L00015288,"Killeen, TX Metro"
C193878,L00016783,Other Texas Region
C789834,L00018016,Other Texas Region
C706867,L00018757,"Killeen, TX Metro"
C960276,L00019713,Other Texas Region
C912344,L00019995,Other Texas Region
C391456,L00020131,"Killeen, TX Metro"
C389169,L00020317,Other Texas Region
C726266,L00020497,Other Texas Region
C284492,L00020628,Other Texas Region
C299395,L00022231,Other Texas Region
C387207,L00022408,"Killeen, TX Metro"
C792241,L00023108,Other Texas Region
C486757,L00023512,Other Texas Region
C839628,L00023577,"Killeen, TX Metro"
C128704,L00023963,Other Texas Region
C347368,L00024563,Other Texas Region
C762448,L00025793,Other Texas Region
C582974,L00026041,Other Texas Region
C314480,L00026400,Other Texas Region
C312056,L00027507,"Killeen, TX Metro"
C203376,L00028112,Other Texas Region
C585208,L00028224,Other Texas Region
C284943,L00029029,Other Texas Region
C967073,L00029534,Other Texas Region
C189074,L00029627,"Killeen, TX Metro"
C897809,L00029792,Other Texas Region
C200497,L00031123,Other Texas Region
C954633,L00031166,Other Texas Region
C161240,L00031576,Other Texas Region
C326685,L00032207,Other Texas Region
C107943,L00033486,Other Texas Region
C254837,L00033543,"Killeen, TX Metro"
C276113,L00034159,"Killeen, TX Metro"
C965167,L00034272,"Killeen, TX Metro"
C853285,L00034392,Other Texas Region
C517960,L00034570,Other Texas Region
C337039,L00034615,"Killeen, TX Metro"
C545008,L00034753,"Killeen, TX Metro"
C476439,L00034859,Other Texas Region
C321525,L00035404,Other Texas Region
C370065,L00035420,"Killeen, TX Metro"
C695605,L00035464,Other Texas Region
C840456,L00035708,Other Texas Region
C694830,L00036156,"Killeen, TX Metro"
C778185,L00036692,"Killeen, TX Metro"
C319798,L00038087,Other Texas Region
C273033,L00038569,"Killeen, TX Metro"
C438902,L00039029,Other Texas Region
C259849,L00039440,Other Texas Region
C732068,L00040366,"Killeen, TX Metro"
C122313,L00040430,"Killeen, TX Metro"
C842309,L00040685,"Killeen, TX Metro"
C819623,L00042149,Other Texas Region
C345941,L00042602,Other Texas Region
C320203,L00043752,"Killeen, TX Metro"
C792304,L00045101,Other Texas Region
C252598,L00045936,Other Texas Region
C482701,L00046243,Other Texas Region
C763497,L00046580,Other Texas Region
C172771,L00047408,Other Texas Region
C967366,L00047916,"Killeen, TX Metro"
C734438,L00048162,"Killeen, TX Metro"
C984336,L00048289,Other Texas Region
C635151,L00048677,Other Texas Region
C956192,L00048931,Other Texas Region
C314302,L00049812,Other Texas Region
C532259,L00049954,Other Texas Region
C424767,L00000188,"Killeen, TX Metro"
C125939,L00000202,Other Texas Region
C101252,L00000973,Other Texas Region
C574665,L00001143,Other Texas Region
C295804,L00002558,Other Texas Region
C591450,L00003820,Other Texas Region
C243521,L00004398,"Killeen, TX Metro"
C420752,L00004476,"Killeen, TX Metro"
C752845,L00004762,"Killeen, TX Metro"
C129709,L00008647,Other Texas Region
C749837,L00008785,"Killeen, TX Metro"
C248866,L00009167,Other Texas Region
C366278,L00011075,Other Texas Region
C148791,L00015015,Other Texas Region
C233726,L00015275,Other Texas Region
C727475,L00015872,Other Texas Region
C551813,L00016178,Other Texas Region
C658088,L00016503,"Killeen, TX Metro"
C355027,L00016676,Other Texas Region
C607409,L00016887,Other Texas Region
C880637,L00017167,Other Texas Region
C486230,L00019182,"Killeen, TX Metro"
C124996,L00019772,Other Texas Region
C581946,L00019919,"Killeen, TX Metro"
C776381,L00021512,Other Texas Region
C818954,L00022359,Other Texas Region
C659268,L00024433,Other Texas Region
C385818,L00024639,Other Texas Region
C556418,L00025531,Other Texas Region
C220019,L00026169,"Killeen, TX Metro"
C502826,L00028299,Other Texas Region
C558383,L00028617,"Killeen, TX Metro"
C983951,L00029098,"Killeen, TX Metro"
C670107,L00029181,Other Texas Region
C611972,L00029738,"Killeen, TX Metro"
C992552,L00031567,"Killeen, TX Metro"
C543683,L00032300,Other Texas Region
C722604,L00032529,Other Texas Region
C278841,L00033594,"Killeen, TX Metro"
C887557,L00033821,"Killeen, TX Metro"
C394524,L00034007,Other Texas Region
C704554,L00034071,"Killeen, TX Metro"
C170500,L00034504,"Killeen, TX Metro"
C262590,L00034944,"Killeen, TX Metro"
C998300,L00035572,Other Texas Region
C567108,L00035637,"Killeen, TX Metro"
C379509,L00035887,Other Texas Region
C145580,L00036083,Other Texas Region
C362677,L00036150,Other Texas Region
C969480,L00037412,Other Texas Region
C488976,L00039466,Other Texas Region
C663692,L00039628,Other Texas Region
C275407,L00040132,Other Texas Region
C131104,L00040206,Other Texas Region
C601829,L00042074,"Killeen, TX Metro"
C160447,L00042077,"Killeen, TX Metro"
C702052,L00042581,Other Texas Region
C635901,L00042625,Other Texas Region
C714874,L00044475,"Killeen, TX Metro"
C122523,L00045263,"Killeen, TX Metro"
C799686,L00046067,Other Texas Region
C700110,L00049268,Other Texas Region
C723587,L00000094,"Killeen, TX Metro"
C457429,L00000504,Other Texas Region
C514568,L00000695,Other Texas Region
C625830,L00000753,Other Texas Region
C988266,L00001247,Other Texas Region
C318134,L00001286,Other Texas Region
C157545,L00001420,"Killeen, TX Metro"
C632358,L00001431,"Killeen, TX Metro"
C368294,L00001546,Other Texas Region
C451707,L00001638,"Killeen, TX Metro"
C938807,L00001771,"Killeen, TX Metro"
C931516,L00001811,Other Texas Region
C228322,L00001951,Other Texas Region
C252999,L00002362,Other Texas Region
C871246,L00002463,Other Texas Region
C614003,L00002788,Other Texas Region
C707745,L00003506,Other Texas Region
C567874,L00003709,Other Texas Region
C411478,L00003958,Other Texas Region
C225074,L00004267,Other Texas Region
C293226,L00004283,Other Texas Region
C317228,L00004358,"Killeen, TX Metro"
C400486,L00004561,"Killeen, TX Metro"
C274037,L00004617,"Killeen, TX Metro"
C914038,L00004680,Other Texas Region
C922513,L00004743,"Killeen, TX Metro"
C590238,L00005046,Other Texas Region
C351671,L00005215,Other Texas Region
C503777,L00005227,"Killeen, TX Metro"
C321552,L00005357,Other Texas Region
C367247,L00005461,"Killeen, TX Metro"
C483071,L00005696,"Killeen, TX Metro"
C585833,L00005843,Other Texas Region
C214589,L00005860,Other Texas Region
C393624,L00006148,Other Texas Region
C396629,L00006291,Other Texas Region
C780465,L00006485,"Killeen, TX Metro"
C303117,L00006574,Other Texas Region
C137034,L00006692,Other Texas Region
C611081,L00006720,Other Texas Region
C169518,L00006865,Other Texas Region
C292458,L00006972,Other Texas Region
C976336,L00006996,"Killeen, TX Metro"
C231004,L00007082,Other Texas Region
C829282,L00007092,Other Texas Region
C815879,L00007097,Other Texas Region
C235150,L00007163,Other Texas Region
C419658,L00007206,"Killeen, TX Metro"
C714673,L00007447,"Killeen, TX Metro"
C218542,L00007502,"Killeen, TX Metro"
C103729,L00007698,"Killeen, TX Metro"
C187980,L00007748,Other Texas Region
C410809,L00007957,Other Texas Region
C812593,L00008317,Other Texas Region
C192172,L00008408,"Killeen, TX Metro"
C515685,L00008635,Other Texas Region
C533541,L00008727,"Killeen, TX Metro"
C808669,L00009079,Other Texas Region
C283683,L00009223,"Killeen, TX Metro"
C350694,L00009477,"Killeen, TX Metro"
C212036,L00009649,"Killeen, TX Metro"
C494798,L00009883,"Killeen, TX Metro"
C388642,L00009953,Other Texas Region
C528910,L00010071,Other Texas Region
C579551,L00010507,Other Texas Region
C377354,L00011242,"Killeen, TX Metro"
C184433,L00011272,Other Texas Region
C288929,L00011288,"Killeen, TX Metro"
C459000,L00011295,Other Texas Region
C263543,L00011380,Other Texas Region
C309966,L00011813,Other Texas Region
C633037,L00011993,"Killeen, TX Metro"
C644748,L00012021,Other Texas Region
C613214,L00012077,Other Texas Region
C920845,L00012087,"Killeen, TX Metro"
C594523,L00012196,"Killeen, TX Metro"
C562970,L00012352,"Killeen, TX Metro"
C597393,L00012933,Other Texas Region
C137271,L00012934,"Killeen, TX Metro"
C763478,L00013038,Other Texas Region
C140136,L00013133,Other Texas Region
C461788,L00013323,Other Texas Region
C306659,L00013449,Other Texas Region
C473519,L00014024,Other Texas Region
C860791,L00014226,Other Texas Region
C555209,L00014397,Other Texas Region
C238117,L00014421,Other Texas Region
C422038,L00014549,"Killeen, TX Metro"
C430080,L00014948,Other Texas Region
C948503,L00015125,Other Texas Region
C335603,L00015398,Other Texas Region
C729275,L00015763,Other Texas Region
C241753,L00016080,Other Texas Region
C416782,L00016308,Other Texas Region
C308072,L00016841,"Killeen, TX Metro"
C796631,L00017088,Other Texas Region
C424888,L00017599,Other Texas Region
C411251,L00017676,Other Texas Region
C707050,L00017889,Other Texas Region
C655564,L00017905,"Killeen, TX Metro"
C798083,L00017928,Other Texas Region
C862301,L00018045,Other Texas Region
C711530,L00018084,"Killeen, TX Metro"
C301474,L00018124,Other Texas Region
C101845,L00018231,Other Texas Region
C211359,L00018272,Other Texas Region
C974113,L00018499,Other Texas Region
C517983,L00018581,Other Texas Region
C616243,L00019117,"Killeen, TX Metro"
C477275,L00019496,Other Texas Region
C175379,L00019532,Other Texas Region
C115791,L00019630,"Killeen, TX Metro"
C942809,L00019860,"Killeen, TX Metro"
C563445,L00019923,Other Texas Region
C351953,L00020166,Other Texas Region
C385201,L00020324,Other Texas Region
C521584,L00020394,Other Texas Region
C296300,L00020399,Other Texas Region
C204639,L00020535,Other Texas Region
C411847,L00020632,Other Texas Region
C462301,L00020729,Other Texas Region
C483276,L00020833,Other Texas Region
C392428,L00020927,Other Texas Region
C756023,L00021071,Other Texas Region
C811083,L00021122,"Killeen, TX Metro"
C466357,L00021132,"Killeen, TX Metro"
C673681,L00021201,Other Texas Region
C611559,L00021617,Other Texas Region
C540769,L00022118,Other Texas Region
C985250,L00022136,Other Texas Region
C166141,L00022457,Other Texas Region
C474968,L00022786,"Killeen, TX Metro"
C580306,L00022834,"Killeen, TX Metro"
C421375,L00022931,Other Texas Region
C409571,L00023193,Other Texas Region
C146235,L00023503,Other Texas Region
C428897,L00023584,Other Texas Region
C962155,L00023635,Other Texas Region
C140733,L00023933,"Killeen, TX Metro"
C400374,L00024213,"Killeen, TX Metro"
C817510,L00024454,Other Texas Region
C457525,L00025025,"Killeen, TX Metro"
C632582,L00025037,Other Texas Region
C871896,L00025046,"Killeen, TX Metro"
C454168,L00025397,Other Texas Region
C530587,L00025642,Other Texas Region
C244875,L00025678,"Killeen, TX Metro"
C689959,L00026043,Other Texas Region
C180882,L00026120,"Killeen, TX Metro"
C180225,L00026209,"Killeen, TX Metro"
C279577,L00026575,Other Texas Region
C258337,L00026788,"Killeen, TX Metro"
C561322,L00026952,Other Texas Region
C316769,L00027411,Other Texas Region
C340275,L00027571,Other Texas Region
C806757,L00027604,Other Texas Region
C604330,L00027754,"Killeen, TX Metro"
C506599,L00027795,Other Texas Region
C840999,L00028059,"Killeen, TX Metro"
C514643,L00028225,"Killeen, TX Metro"
C159117,L00028644,Other Texas Region
C630942,L00028939,Other Texas Region
C441541,L00029052,Other Texas Region
C422195,L00029449,Other Texas Region
C350894,L00029749,"Killeen, TX Metro"
C289287,L00030284,"Killeen, TX Metro"
C328088,L00030435,"Killeen, TX Metro"
C850707,L00030457,Other Texas Region
C539991,L00030679,"Killeen, TX Metro"
C368260,L00031019,Other Texas Region
C636299,L00031153,"Killeen, TX Metro"
C799493,L00031184,Other Texas Region
C680913,L00031477,"Killeen, TX Metro"
C143183,L00031703,Other Texas Region
C381080,L00032092,Other Texas Region
C795684,L00032192,Other Texas Region
C250111,L00032417,Other Texas Region
C921070,L00032471,Other Texas Region
C751371,L00033016,Other Texas Region
C208712,L00033081,Other Texas Region
C364966,L00033399,Other Texas Region
C822271,L00033469,Other Texas Region
C621631,L00033507,Other Texas Region
C686257,L00033564,Other Texas Region
C503189,L00033806,Other Texas Region
C374372,L00033854,"Killeen, TX Metro"
C622554,L00034091,Other Texas Region
C491985,L00034191,Other Texas Region
C957353,L00034770,"Killeen, TX Metro"
C387506,L00035105,"Killeen, TX Metro"
C201483,L00035933,Other Texas Region
C425402,L00036114,Other Texas Region
C302834,L00036557,Other Texas Region
C690739,L00036693,"Killeen, TX Metro"
C929431,L00036882,Other Texas Region
C413224,L00036945,Other Texas Region
C143163,L00036990,"Killeen, TX Metro"
C171509,L00037013,"Killeen, TX Metro"
C676920,L00037126,Other Texas Region
C615501,L00037377,Other Texas Region
C330395,L00037415,"Killeen, TX Metro"
C584143,L00037540,Other Texas Region
C471373,L00037544,"Killeen, TX Metro"
C306691,L00037699,"Killeen, TX Metro"
C229417,L00038064,"Killeen, TX Metro"
C507269,L00038736,"Killeen, TX Metro"
C111366,L00038793,"Killeen, TX Metro"
C314156,L00038883,Other Texas Region
C280586,L00038972,Other Texas Region
C686340,L00039096,Other Texas Region
C506138,L00039117,"Killeen, TX Metro"
C774698,L00039654,Other Texas Region
C407100,L00040127,Other Texas Region
C223505,L00040293,Other Texas Region
C383197,L00040312,Other Texas Region
C473883,L00040322,"Killeen, TX Metro"
C126403,L00040621,Other Texas Region
C145503,L00041423,"Killeen, TX Metro"
C211193,L00041441,"Killeen, TX Metro"
C815133,L00041541,"Killeen, TX Metro"
C437676,L00041641,"Killeen, TX Metro"
C825570,L00041918,Other Texas Region
C362141,L00042143,Other Texas Region
C807933,L00042151,"Killeen, TX Metro"
C499820,L00042354,"Killeen, TX Metro"
C944035,L00042510,Other Texas Region
C270719,L00042656,Other Texas Region
C374798,L00042758,"Killeen, TX Metro"
C916086,L00042781,"Killeen, TX Metro"
C593298,L00042892,Other Texas Region
C422479,L00042899,"Killeen, TX Metro"
C272522,L00042916,Other Texas Region
C277972,L00042947,Other Texas Region
C918782,L00043049,Other Texas Region
C147689,L00043105,Other Texas Region
C606729,L00043483,Other Texas Region
C919722,L00043765,"Killeen, TX Metro"
C227744,L00043781,"Killeen, TX Metro"
C490262,L00043942,Other Texas Region
C398850,L00044298,Other Texas Region
C660180,L00044357,"Killeen, TX Metro"
C525064,L00044576,Other Texas Region
C694843,L00044604,Other Texas Region
C962737,L00044679,Other Texas Region
C897170,L00045126,Other Texas Region
C457892,L00045498,Other Texas Region
C258004,L00045562,"Killeen, TX Metro"
C392429,L00045695,Other Texas Region
C934664,L00045774,Other Texas Region
C695022,L00045933,"Killeen, TX Metro"
C351987,L00046034,Other Texas Region
C470903,L00046078,"Killeen, TX Metro"
C355596,L00046089,Other Texas Region
C142779,L00046274,Other Texas Region
C682523,L00046766,"Killeen, TX Metro"
C508313,L00046771,"Killeen, TX Metro"
C201721,L00046793,"Killeen, TX Metro"
C987517,L00047227,Other Texas Region
C514415,L00047242,"Killeen, TX Metro"
C410605,L00047347,Other Texas Region
C870129,L00047480,"Killeen, TX Metro"
C164758,L00047686,Other Texas Region
C222400,L00047869,Other Texas Region
C476920,L00048021,"Killeen, TX Metro"
C104235,L00048052,"Killeen, TX Metro"
C157279,L00048410,Other Texas Region
C285426,L00048489,Other Texas Region
C229443,L00048548,Other Texas Region
C183657,L00048797,"Killeen, TX Metro"
C524791,L00049020,Other Texas Region
C254165,L00049512,Other Texas Region
C483151,L00049608,Other Texas Region
C622187,L00049659,Other Texas Region
C901010,L00049703,Other Texas Region
C176286,L00049864,Other Texas Region
C791095,L00000675,"Killeen, TX Metro"
C992048,L00000876,Other Texas Region
C194270,L00001447,Other Texas Region
C892058,L00002104,Other Texas Region
C734486,L00002268,Other Texas Region
C142229,L00002324,"Killeen, TX Metro"
C620985,L00002331,Other Texas Region
C782347,L00002572,Other Texas Region
C380618,L00003492,"Killeen, TX Metro"
C935869,L00003811,"Killeen, TX Metro"
C965363,L00004010,"Killeen, TX Metro"
C265289,L00006552,Other Texas Region
C289651,L00006713,"Killeen, TX Metro"
C482688,L00007011,Other Texas Region
C886939,L00007376,Other Texas Region
C913592,L00008420,"Killeen, TX Metro"
C970220,L00008924,Other Texas Region
C531739,L00009050,Other Texas Region
C367688,L00010145,Other Texas Region
C359418,L00010275,"Killeen, TX Metro"
C432548,L00010317,Other Texas Region
C411072,L00010393,"Killeen, TX Metro"
C189402,L00010483,Other Texas Region
C911028,L00010577,Other Texas Region
C875372,L00010865,"Killeen, TX Metro"
C590391,L00011578,Other Texas Region
C472333,L00012413,"Killeen, TX Metro"
C642150,L00014652,"Killeen, TX Metro"
C973321,L00014988,Other Texas Region
C686030,L00016239,"Killeen, TX Metro"
C507096,L00016384,"Killeen, TX Metro"
C446872,L00016772,"Killeen, TX Metro"
C778810,L00017116,Other Texas Region
C247330,L00018089,Other Texas Region
C192643,L00018173,"Killeen, TX Metro"
C473218,L00018576,"Killeen, TX Metro"
C265261,L00018613,Other Texas Region
C417859,L00018845,Other Texas Region
C124956,L00019968,"Killeen, TX Metro"
C456338,L00020339,Other Texas Region
C318008,L00020596,Other Texas Region
C621564,L00020638,Other Texas Region
C331617,L00020665,Other Texas Region
C428380,L00021553,"Killeen, TX Metro"
C845870,L00021766,Other Texas Region
C847590,L00021917,Other Texas Region
C812495,L00022582,Other Texas Region
C392002,L00022634,Other Texas Region
C906702,L00022802,Other Texas Region
C439665,L00023206,"Killeen, TX Metro"
C834664,L00023229,"Killeen, TX Metro"
C793431,L00023375,Other Texas Region
C843194,L00023645,Other Texas Region
C475433,L00023899,Other Texas Region
C187513,L00024333,Other Texas Region
C584331,L00024524,"Killeen, TX Metro"
C534166,L00024595,Other Texas Region
C981461,L00024648,Other Texas Region
C267116,L00024955,"Killeen, TX Metro"
C710602,L00025407,Other Texas Region
C208380,L00025528,Other Texas Region
C854719,L00025576,Other Texas Region
C389707,L00025582,Other Texas Region
C689215,L00026159,Other Texas Region
C308294,L00026546,Other Texas Region
C624712,L00026871,Other Texas Region
C418149,L00027260,Other Texas Region
C319778,L00027537,"Killeen, TX Metro"
C105293,L00028192,Other Texas Region
C435482,L00028495,"Killeen, TX Metro"
C258340,L00029156,"Killeen, TX Metro"
C459511,L00029178,"Killeen, TX Metro"
C811423,L00029622,Other Texas Region
C612813,L00029949,"Killeen, TX Metro"
C708544,L00030479,Other Texas Region
C130172,L00031387,Other Texas Region
C495386,L00031643,Other Texas Region
C335328,L00032110,Other Texas Region
C603793,L00032447,Other Texas Region
C800877,L00033269,Other Texas Region
C725533,L00033777,"Killeen, TX Metro"
C142536,L00034792,Other Texas Region
C537161,L00036139,Other Texas Region
C860285,L00036560,Other Texas Region
C303125,L00036611,"Killeen, TX Metro"
C985404,L00036637,"Killeen, TX Metro"
C151556,L00036929,"Killeen, TX Metro"
C717827,L00037287,Other Texas Region
C206813,L00037750,Other Texas Region
C546661,L00038237,Other Texas Region
C741197,L00038402,"Killeen, TX Metro"
C621579,L00038631,Other Texas Region
C555024,L00038828,Other Texas Region
C553604,L00038998,Other Texas Region
C173723,L00039560,"Killeen, TX Metro"
C347701,L00040456,Other Texas Region
C259772,L00040944,Other Texas Region
C360236,L00041419,Other Texas Region
C916456,L00042425,Other Texas Region
C415631,L00042678,Other Texas Region
C337949,L00042772,"Killeen, TX Metro"
C430539,L00042792,Other Texas Region
C482173,L00043013,Other Texas Region
C352139,L00043199,Other Texas Region
C593548,L00043378,"Killeen, TX Metro"
C494021,L00043541,"Killeen, TX Metro"
C832981,L00043844,Other Texas Region
C319964,L00044169,Other Texas Region
C601062,L00044432,"Killeen, TX Metro"
C361137,L00044524,"Killeen, TX Metro"
C388220,L00044893,"Killeen, TX Metro"
C423977,L00045972,"Killeen, TX Metro"
C559780,L00047311,"Killeen, TX Metro"
C770528,L00047448,Other Texas Region
C758610,L00047791,"Killeen, TX Metro"
C183274,L00049793,Other Texas Region
C249143,L00000622,Other Texas Region
C152528,L00000841,Other Texas Region
C581680,L00000969,"Killeen, TX Metro"
C730111,L00002460,Other Texas Region
C173861,L00002849,Other Texas Region
C776746,L00003966,"Killeen, TX Metro"
C952694,L00003994,Other Texas Region
C687520,L00004902,Other Texas Region
C357906,L00004929,"Killeen, TX Metro"
C897057,L00005760,"Killeen, TX Metro"
C634522,L00006355,Other Texas Region
C690073,L00006468,Other Texas Region
C438585,L00007242,Other Texas Region
